157.1069,0
157.3126,0
157.7065,0
158.0454,0
158.3824,0
158.7663,0
159.1574,0
159.4884,0
159.8363,0
160.1846,0
160.5155,0
160.649,0
160.8468,0
161.1782,0
161.5758,0
161.9237,0
162.2716,0
162.5698,0
162.9346,0
163.3204,0
163.4529,0
163.6191,0
164.0169,0
164.3641,0
164.712,0
164.8284,0
165.0271,0
165.2092,0
165.3913,0
165.706,0
166.1202,0
166.2695,0
166.4515,0
166.584,0
166.7994,0
167.1307,0
167.4713,0
167.6202,0
167.8024,0
167.9847,0
168.2,0
168.5811,0
168.8958,0
169.0284,0
169.2272,0
169.4094,0
169.5918,0
169.923,0
170.304,0
170.42,0
170.6196,0
170.7687,0
170.9832,0
171.3378,0
171.6692,0
171.835,0
172.0171,0
172.1993,0
172.3818,0
172.7296,0
173.0773,0
173.243,0
173.4252,0
173.5912,0
173.7738,0
174.1542,0
174.4855,0
174.6346,0
174.8168,0
174.9662,0
175.1818,0
175.5462,0
175.9438,0
176.0935,0
176.2751,0
176.6065,0
176.9876,0
177.3358,0
177.4845,0
177.6667,0
178.0146,0
178.3631,0
178.7108,0
178.8599,0
179.0417,0
179.4062,0
179.7873,0
180.1557,0
180.3215,0
180.4706,0
180.8018,0
181.1662,0
181.4978,0
181.6135,0
181.8289,0
182.1938,0
182.5413,0
182.8892,0
183.0548,0
183.2371,0
183.585,0
183.966,0
184.3139,0
184.463,0
184.6456,0
185.0098,0
185.3907,0
185.7221,0
185.8546,0
186.037,0
186.4179,0
186.5509,0
186.7492,0
186.8983,0
187.0805,0
187.2793,0
187.6276,0
187.7933,0
187.9754,0
188.141,0
188.2901,0
188.4678,0
188.6339,0
188.9816,0
189.1642,0
189.3294,0
189.5115,0
189.6771,0
189.8428,0
190.0085,0
190.4061,0
190.5717,0
190.7384,0
190.9362,0
191.0856,0
191.2677,0
191.4504,0
191.8142,0
191.9799,0
192.1459,0
192.328,0
192.51,0
192.6757,0
192.8579,0
193.2887,0
193.4875,0
193.6865,0
193.8521,0
194.0176,0
194.1503,0
194.4152,0
194.7962,0
194.9288,0
195.1276,0
195.2932,0
195.4755,0
195.6577,0
195.8399,0
196.2213,0
196.3369,0
196.536,0
196.7016,0
196.8671,0
197.0493,0
197.4303,0
197.5967,0
197.911,0
198.3418,0
198.6397,0
198.9877,0
199.1703,0
199.4846,0
199.8656,0
200.1806,0
200.3132,0
200.7437,0
201.092,0
201.2241,0
201.572,0
201.7708,0
202.1187,0
202.5329,0
202.6654,0
203.0134,0
203.179,0
203.5103,0
203.6594,0
203.8748,0
204.0239,0
204.3883,0
204.554,0
204.9352,0
205.0843,0
205.4652,0
205.5812,0
205.9787,0
206.3432,0
206.7242,0
207.0059,0
207.3703,0
207.7017,0
208.0661,0
208.2821,0
208.4472,0
208.6129,0
208.7619,0
208.9276,0
209.0939,0
209.2927,0
209.4589,0
209.6406,0
209.6738,0
209.8063,0
209.9885,0
210.0058,0
210.188,0
210.4027,0
210.5849,0
210.7175,0
210.85,0
211.0661,0
211.2807,0
211.3473,0
211.4299,0
211.5129,0
211.5955,0
211.7777,0
212.1091,0
212.3079,0
212.4238,0
212.457,0
212.6068,0
212.7724,0
212.9381,0
213.1375,0
213.3357,0
213.4848,0
213.667,0
213.8824,0
214.0322,0
214.0812,0
214.1806,0
214.2966,0
214.7442,0
214.9095,0
215.2574,0
215.4231,0
215.5723,0
215.7544,0
216.1192,0
216.3018,0
216.4668,0
216.6656,0
216.8147,0
216.9141,0
216.9803,0
217.0964,0
217.5271,0
217.6928,0
218.0406,0
218.2402,0
218.4218,0
218.4714,0
218.5714,0
218.9187,0
219.0512,0
219.2831,0
219.4821,0
219.6642,0
219.8132,0
219.9789,0
220.1115,0
220.315,0
220.4973,0
220.6795,0
220.7955,0
220.8786,0
221.0605,0
221.2096,0
221.309,0
221.4084,0
221.69,0
221.8558,0
221.9388,0
222.0379,0
222.1373,0
222.2201,0
222.3527,0
222.6012,0
222.7009,0
223.0816,0
223.2473,0
223.3301,0
223.4464,0
223.5123,0
223.629,0
223.7358,0
224.1334,0
224.3986,0
224.4491,0
224.5812,0
224.7629,0
224.8623,0
225.0611,0
225.1606,0
225.2433,0
225.4256,0
225.4919,0
225.7901,0
225.9392,0
226.1214,0
226.2539,0
226.3533,0
226.4361,0
226.5356,0
226.6515,0
226.8172,0
226.9994,0
227.2849,0
227.6991,0
227.8482,0
227.9476,0
228.3619,0
228.7428,0
229.0576,0
229.1409,0
229.4386,0
229.7534,0
229.7865,0
230.0847,0
230.2504,0
230.3167,0
230.416,0
230.6314,0
230.7971,0
231.1618,0
231.4766,0
231.6754,0
232.0067,0
232.2055,0
232.57,0
232.7359,0
233.0836,0
233.2328,0
233.3652,0
233.581,0
233.7628,0
233.9285,0
234.293,0
234.4752,0
234.8396,0
234.9722,0
235.3698,0
235.5259,0
235.8736,0
236.0393,0
236.1553,0
236.3706,0
236.5036,0
236.7022,0
237.0665,0
237.2487,0
237.6131,0
237.7795,0
238.1433,0
238.3089,0
238.69,0
238.8391,0
238.9716,0
239.1704,0
239.3195,0
239.4874,0
239.9015,0
240.0672,0
240.3989,0
240.5807,0
240.9287,0
241.1275,0
241.4756,0
241.6245,0
241.7238,0
241.8069,0
241.9061,0
242.0883,0
242.1547,0
242.254,0
242.3534,0
242.6682,0
242.8507,0
243.1989,0
243.3476,0
243.745,0
243.8941,0
244.3088,0
244.4081,0
244.64,0
244.7891,0
244.9548,0
245.1039,0
245.5015,0
245.6512,0
245.9985,0
246.1646,0
246.5618,0
246.7109,0
247.0257,0
247.2244,0
247.357,0
247.4067,0
247.5096,0
247.6919,0
247.8908,0
248.2717,0
248.4208,0
248.835,0
248.9675,0
249.3651,0
249.4976,0
249.8455,0
250.0113,0
250.1934,0
250.3591,0
250.5582,0
250.7236,0
251.088,0
251.2537,0
251.5685,0
251.7511,0
252.0986,0
252.2809,0
252.5957,0
252.6287,0
252.7778,0
253.0429,0
253.0745,0
253.1664,0
253.4092,0
253.5334,0
254.2078,0
254.8868,0
255.5898,0
256.3028,0
256.9748,0
257.7113,0
258.4153,0
259.1008,0
259.7858,0
260.4695,0
261.1377,0
261.8767,0
262.5643,0
263.3198,0
264.7078,0
265.0715,0
265.2447,0
265.5669,0
265.7545,0
266.1258,0
266.2969,0
266.6401,0
266.8149,0
266.9774,0
267.167,0
267.3061,0
267.5104,0
267.8735,0
268.0344,0
268.3986,0
268.5561,0
268.9203,0
269.0776,0
269.4187,0
269.6105,0
269.9601,0
270.2939,0
270.6479,0
270.8123,0
271.1961,0
271.3675,0
271.7136,0
271.89,0
272.2316,0
272.4414,0
272.7591,0
273.0965,0
273.4434,0
273.6051,0
273.9834,0
274.154,0
274.5423,0
274.6854,0
275.0241,0
275.189,0
275.5275,0
275.8888,0
276.2342,0
276.4135,0
276.6776,0
276.9673,0
277.2813,0
277.6237,0
277.7856,0
277.9634,0
278.2969,0
278.6577,0
279.035,0
279.3749,0
279.5476,0
279.7285,0
280.0702,0
280.4514,0
280.7876,0
280.9459,0
281.1247,0
281.4777,0
281.8051,0
282.1435,0
282.3003,0
282.491,0
282.8742,0
283.2282,0
283.5987,0
283.726,0
283.932,0
284.3099,0
284.618,0
284.9706,0
285.115,0
285.3407,0
285.6672,0
286.0353,0
286.3601,0
286.4994,0
286.714,0
287.0645,0
287.419,0
287.8896,0
288.2441,0
288.5373,0
288.9154,0
289.2283,0
289.5701,0
289.6072,0
